DigitalOrderItemId,DeliveryPacketId,AffectedItemQuantity,TransactionAmount,BaseCurrencyCode,ClaimCode,FXTransactionAmount,FXCurrencyCode,MonetaryComponentTypeCode,OfferTypeCode
B1LBJCFODBB5UIB5T54BB7GB63MFJ3MCAP1NS98T33PBOFQEUP60,LNO0DB3ALAFOHPCG5I41R1KRP21F0EE321VMHVMSMGFV0E9DNOKG,1,0.18,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
4Q8QSHF9KRPTPQILTE3Q4I9I1VRKO8UKLAH0NVUUU8CFJOFFN0R0,LNO0DB3ALAFOHPCG5I41R1KRP21F0EE321VMHVMSMGFV0E9DNOKG,1,0.18,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
4Q8QSHF9KRPTPQILTE3Q4I9I1VRKO8UKLAH0NVUUU8CFJOFFN0R0,LNO0DB3ALAFOHPCG5I41R1KRP21F0EE321VMHVMSMGFV0E9DNOKG,1,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
ITFLC0QAEC3VO3HUCMD3Q8JK65FL4D1EFNRM448VRINNCREV141G,CU29I287BF1DMH9BGDE8NDLGNK8OMC3LM9QUR00AI8NT5O1APEC0,1,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
ITFLC0QAEC3VO3HUCMD3Q8JK65FL4D1EFNRM448VRINNCREV141G,CU29I287BF1DMH9BGDE8NDLGNK8OMC3LM9QUR00AI8NT5O1APEC0,1,0.18,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
JHD8IDR44JU2IA5DA88O849MAR1TIK5829S8J1JSB8CUQNU3I660,CU29I287BF1DMH9BGDE8NDLGNK8OMC3LM9QUR00AI8NT5O1APEC0,1,0.18,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
JHD8IDR44JU2IA5DA88O849MAR1TIK5829S8J1JSB8CUQNU3I660,CU29I287BF1DMH9BGDE8NDLGNK8OMC3LM9QUR00AI8NT5O1APEC0,1,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
KN7LVSRRGMKGQAHG3MBMGDI3HLO9SFQV7OMKLVVKCHUIPCPDUNPG,CU29I287BF1DMH9BGDE8NDLGNK8OMC3LM9QUR00AI8NT5O1APEC0,1,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
KN7LVSRRGMKGQAHG3MBMGDI3HLO9SFQV7OMKLVVKCHUIPCPDUNPG,CU29I287BF1DMH9BGDE8NDLGNK8OMC3LM9QUR00AI8NT5O1APEC0,1,0.18,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
OUIVAM5B6LN3E3LJ1540B2OV6UANJBUDCOCR198H8CE91FGUK2UG,5SANECVRDMVERVJCI957TVCFKQHV6UK2VG5A7TID7EF24DB07CTG,1,0.18,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
OUIVAM5B6LN3E3LJ1540B2OV6UANJBUDCOCR198H8CE91FGUK2UG,5SANECVRDMVERVJCI957TVCFKQHV6UK2VG5A7TID7EF24DB07CTG,1,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
LHMRD33AKDCAGBSDS3TM22QESR6SF9V6EAK5QTJ66HR8KV4018OG,5SANECVRDMVERVJCI957TVCFKQHV6UK2VG5A7TID7EF24DB07CTG,1,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
LHMRD33AKDCAGBSDS3TM22QESR6SF9V6EAK5QTJ66HR8KV4018OG,5SANECVRDMVERVJCI957TVCFKQHV6UK2VG5A7TID7EF24DB07CTG,1,0.18,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
IPOIDSG8CLO76O8429ELSHJ7IJNK6VP1PEQQRQQ7D920T95JM470,9V5HAFH7S5DQR1CRQHBRKUUHNN11DUC9EAGQC1JH5JH2QCL5JPFG,1,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
IPOIDSG8CLO76O8429ELSHJ7IJNK6VP1PEQQRQQ7D920T95JM470,9V5HAFH7S5DQR1CRQHBRKUUHNN11DUC9EAGQC1JH5JH2QCL5JPFG,1,0.18,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
AA55RFPSOQ29N40EQ1QNOBC3ELIR32FUKHDIA9M6V5LDJMANU8Q0,9V5HAFH7S5DQR1CRQHBRKUUHNN11DUC9EAGQC1JH5JH2QCL5JPFG,1,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
AA55RFPSOQ29N40EQ1QNOBC3ELIR32FUKHDIA9M6V5LDJMANU8Q0,9V5HAFH7S5DQR1CRQHBRKUUHNN11DUC9EAGQC1JH5JH2QCL5JPFG,1,0.18,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
GO5AQSNLFE6O8AV9M7U3I28SGRF1TTIDRFEA6NA7TOKJFL7JA9NG,9V5HAFH7S5DQR1CRQHBRKUUHNN11DUC9EAGQC1JH5JH2QCL5JPFG,1,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
GO5AQSNLFE6O8AV9M7U3I28SGRF1TTIDRFEA6NA7TOKJFL7JA9NG,9V5HAFH7S5DQR1CRQHBRKUUHNN11DUC9EAGQC1JH5JH2QCL5JPFG,1,0.18,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
KBD44F19EHTUFMS3OQNK1CSEIROSBOVI6KOPMOKNUHMDDEUB83DG,QFSS4O5I0E4KR6KJVST0A2FKO4GHP9CSNOL9CADULK8H3UOQ5R80,1,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
KBD44F19EHTUFMS3OQNK1CSEIROSBOVI6KOPMOKNUHMDDEUB83DG,QFSS4O5I0E4KR6KJVST0A2FKO4GHP9CSNOL9CADULK8H3UOQ5R80,1,0.18,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
T8B4CJ9HQC16S0RKJD32O6FD6SFAM74HBQOEP6IO5N92G1E13R3G,QFSS4O5I0E4KR6KJVST0A2FKO4GHP9CSNOL9CADULK8H3UOQ5R80,1,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
T8B4CJ9HQC16S0RKJD32O6FD6SFAM74HBQOEP6IO5N92G1E13R3G,QFSS4O5I0E4KR6KJVST0A2FKO4GHP9CSNOL9CADULK8H3UOQ5R80,1,0.18,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
5D7K0MNRFHB642SJU78D20CCUL52BVGCINV04HTVMEE8IP7KONG0,QFSS4O5I0E4KR6KJVST0A2FKO4GHP9CSNOL9CADULK8H3UOQ5R80,1,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
5D7K0MNRFHB642SJU78D20CCUL52BVGCINV04HTVMEE8IP7KONG0,QFSS4O5I0E4KR6KJVST0A2FKO4GHP9CSNOL9CADULK8H3UOQ5R80,1,0.18,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
AQOM43Q1U6KT044DRKEE8Q3RO4QJRBR31P8NAFMOJA2T0IV8G6SG,QFSS4O5I0E4KR6KJVST0A2FKO4GHP9CSNOL9CADULK8H3UOQ5R80,1,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
AQOM43Q1U6KT044DRKEE8Q3RO4QJRBR31P8NAFMOJA2T0IV8G6SG,QFSS4O5I0E4KR6KJVST0A2FKO4GHP9CSNOL9CADULK8H3UOQ5R80,1,0.18,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
QGCM284BK912SSQ561IFO8E20BLC0K0EU3BKGJ1Q8QK9GUA1PBA0,GBNFMGJM7M05HATN2FRQTA4GD1BI60OB42NPMPKE07PECR891BT0,1,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
QGCM284BK912SSQ561IFO8E20BLC0K0EU3BKGJ1Q8QK9GUA1PBA0,GBNFMGJM7M05HATN2FRQTA4GD1BI60OB42NPMPKE07PECR891BT0,1,0.18,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
T4J84JO0DLO003UO6UC88U6TG5R50KB7T2LPBTAJO57MVF1JVF9G,31E200H2RR469V8190H8DT0KK1DEANN3ERCNOG3MCM621QTTU760,1,0.18,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
T4J84JO0DLO003UO6UC88U6TG5R50KB7T2LPBTAJO57MVF1JVF9G,31E200H2RR469V8190H8DT0KK1DEANN3ERCNOG3MCM621QTTU760,1,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
MC2JQ9J4N1SO6FBUAIKQGKM13RLS55T5PNPQ2JKUIP4KGOI7HM70,2NMP2MBTAFT3IUJ053G6PEN5SHQ8A4EI4074M77MD7KNESU95L10,1,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
MC2JQ9J4N1SO6FBUAIKQGKM13RLS55T5PNPQ2JKUIP4KGOI7HM70,2NMP2MBTAFT3IUJ053G6PEN5SHQ8A4EI4074M77MD7KNESU95L10,1,0.18,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
GQPHOOJ98KF3KL6Q9M7JLOAJO264K8VDL5V4G0DHD8KA7SEFDFHG,7O8FOGD23R1S9D6EMA0H4EJMG8N1R1N0Q06AASJS11FVGKS79J40,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
GQPHOOJ98KF3KL6Q9M7JLOAJO264K8VDL5V4G0DHD8KA7SEFDFHG,7O8FOGD23R1S9D6EMA0H4EJMG8N1R1N0Q06AASJS11FVGKS79J40,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
RK9ASP3F8KPVL30I397S6PR0IAHC1KAE480T3O9CKO0DAHVDGGOG,TJOGTIGE6QU0P4HD1S5I5LBMSL66DORV4GC1CL879M8M7JQ7AMHG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
RK9ASP3F8KPVL30I397S6PR0IAHC1KAE480T3O9CKO0DAHVDGGOG,TJOGTIGE6QU0P4HD1S5I5LBMSL66DORV4GC1CL879M8M7JQ7AMHG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
V0ATDGI1H0420VISFVRH7TNP7MDBRJ615ELJJPTVQ3I8N0B8OVEG,JE0HONOAIDT00VOK5UHSS22QLVDL7I091SMEDRCUD2SEMNK9HFNG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
V0ATDGI1H0420VISFVRH7TNP7MDBRJ615ELJJPTVQ3I8N0B8OVEG,JE0HONOAIDT00VOK5UHSS22QLVDL7I091SMEDRCUD2SEMNK9HFNG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
9B3SFHP2AUC2M7TRBE6MLQUF3I5TU6CRQMTG24S8EHQI5JU4UCF0,R087EAV5EL7GV3JKORN0TFF7NS6A0IPBGURMIS3QUI0EQNLA7Q6G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
9B3SFHP2AUC2M7TRBE6MLQUF3I5TU6CRQMTG24S8EHQI5JU4UCF0,R087EAV5EL7GV3JKORN0TFF7NS6A0IPBGURMIS3QUI0EQNLA7Q6G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
7NCSEEAJS1IE31387SM2Q17H28EPJIOTQR5SHVT6DJCNF8Q0E1FG,4GVCSGBF7A89PS884QF71587QMCO0OL5JLS88J0PL1LHS2L3F1AG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
7NCSEEAJS1IE31387SM2Q17H28EPJIOTQR5SHVT6DJCNF8Q0E1FG,4GVCSGBF7A89PS884QF71587QMCO0OL5JLS88J0PL1LHS2L3F1AG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
0UIRKJKRJ5R5GOP4RD26JD6HL0T1LVAJER5OIRU6KGEVO5JOK2BG,93BOK685P38QOE10FH76R1T4UQ4BO2E6JFEJ589QQRA8NL35CN5G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
0UIRKJKRJ5R5GOP4RD26JD6HL0T1LVAJER5OIRU6KGEVO5JOK2BG,93BOK685P38QOE10FH76R1T4UQ4BO2E6JFEJ589QQRA8NL35CN5G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
FCQ5HE0O9F2AMCQ59MCHL8BUJU3PSL0DC9SHJENLP10DKQ4A6EVG,8IVCEPRF1U3SPT6QHB67R9CS4DHUKIF03C23KGBHOGHA0TU59EEG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
FCQ5HE0O9F2AMCQ59MCHL8BUJU3PSL0DC9SHJENLP10DKQ4A6EVG,8IVCEPRF1U3SPT6QHB67R9CS4DHUKIF03C23KGBHOGHA0TU59EEG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
S9R62CI9PU4F89SGUJM8LAANDQQ0EC5RESNC82HJGKLPJ7PQ0NC0,JRQOLGV34QRO4DQ1NN258QPLUEUJNTACF56L5C70HTAJM9JVG6G0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
S9R62CI9PU4F89SGUJM8LAANDQQ0EC5RESNC82HJGKLPJ7PQ0NC0,JRQOLGV34QRO4DQ1NN258QPLUEUJNTACF56L5C70HTAJM9JVG6G0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
EVIRDP4DKK40CFVPSBVMCCLSD3I2VL4S1I43LBK2GM45V09L8H7G,K3IGT5T4BUDLQUD70FQFT6JC0I2L4CQJ0UPQ7OTEQ7ERLNVKE4B0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
EVIRDP4DKK40CFVPSBVMCCLSD3I2VL4S1I43LBK2GM45V09L8H7G,K3IGT5T4BUDLQUD70FQFT6JC0I2L4CQJ0UPQ7OTEQ7ERLNVKE4B0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
C4E4QIMA9KTPFSQKIOO88DD99T0SAUGINQDJJ076ACKCLMB6VTDG,PU7N2MG0GE6TJENCGIS532DAJ9A1G57HUIUG1FL962T3N2NQM200,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
C4E4QIMA9KTPFSQKIOO88DD99T0SAUGINQDJJ076ACKCLMB6VTDG,PU7N2MG0GE6TJENCGIS532DAJ9A1G57HUIUG1FL962T3N2NQM200,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
TRS4H02MO68KN12RPT7U43E4D535F99OJTAS9I3J10M9O0D7GQ40,3OCAJD4Q4J2CI6K8I611TT2DGDJ07STAFI7AM51RU22I1NUQSUIG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
TRS4H02MO68KN12RPT7U43E4D535F99OJTAS9I3J10M9O0D7GQ40,3OCAJD4Q4J2CI6K8I611TT2DGDJ07STAFI7AM51RU22I1NUQSUIG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
855VTUP4SU9O2IG05TQ3ADNJQ71KM64KDIVAMII13819S6E0CUMG,3U9SK1R15VHJVN4SN7U9SDKCGCB3FP64DEMH45K5R2395VIREMHG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
855VTUP4SU9O2IG05TQ3ADNJQ71KM64KDIVAMII13819S6E0CUMG,3U9SK1R15VHJVN4SN7U9SDKCGCB3FP64DEMH45K5R2395VIREMHG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
9PMK3FGGPRSABHG8OU2A7OA6NLINMTMENFV2J0GPLLS6L6SBV10G,LS2EULI9TU8667NTA3B745DILBJB2UE8VQ2LH30R33V7HR1MI380,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
9PMK3FGGPRSABHG8OU2A7OA6NLINMTMENFV2J0GPLLS6L6SBV10G,LS2EULI9TU8667NTA3B745DILBJB2UE8VQ2LH30R33V7HR1MI380,1,1.55,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
T0MEUDDEO96HLMVM0DQ8IN8NCUMQPMLK1RUB6FB53FE01JGVFUP0,LF7HIO84JKPK7QI8FK9I566NTV2DBRAUHQGOEMM8E0OLQ7FB6VT0,1,1.55,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
T0MEUDDEO96HLMVM0DQ8IN8NCUMQPMLK1RUB6FB53FE01JGVFUP0,LF7HIO84JKPK7QI8FK9I566NTV2DBRAUHQGOEMM8E0OLQ7FB6VT0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
6OUCJAO0CRQ9KG41COMVIHJS3L5JAGB5MCL48LNVPGGUCPVS0PO0,PLKOURHM3GR6RFM23KDRKCGC2OAVSR5VOQ6T720H6LCCI1AP1K1G,1,1.55,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
6OUCJAO0CRQ9KG41COMVIHJS3L5JAGB5MCL48LNVPGGUCPVS0PO0,PLKOURHM3GR6RFM23KDRKCGC2OAVSR5VOQ6T720H6LCCI1AP1K1G,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
MIMP59MCGFUTK7QP9PAMH91GTL1B2J5EL1LFGLBJR1FITL46VN50,CST1DKNSE7RGDRJ928NLO3JG1H4ELVKMJTGDTE8IJK84B06S9SUG,1,1.55,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
MIMP59MCGFUTK7QP9PAMH91GTL1B2J5EL1LFGLBJR1FITL46VN50,CST1DKNSE7RGDRJ928NLO3JG1H4ELVKMJTGDTE8IJK84B06S9SUG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
TMM6LGJQ5DB15RV4353JEAH6IBUID0GO3KAV9K3V85ITIGQN8TJG,1TLBRMPO4V13Q8SIN10CELVGLTLCFU22G272SKBRTPLROTTNP2MG,1,1.55,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
TMM6LGJQ5DB15RV4353JEAH6IBUID0GO3KAV9K3V85ITIGQN8TJG,1TLBRMPO4V13Q8SIN10CELVGLTLCFU22G272SKBRTPLROTTNP2MG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
3RHM0KAH7099HAC9MNBP1J7TP96CO979PKBAHETDVGO3KH9V3OU0,DH0BTNJIU1GH0CQ0IGKK7897K7EJ9O3JGNDHI990P1QKGKELGMBG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
3RHM0KAH7099HAC9MNBP1J7TP96CO979PKBAHETDVGO3KH9V3OU0,DH0BTNJIU1GH0CQ0IGKK7897K7EJ9O3JGNDHI990P1QKGKELGMBG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
0TKDRN9S5NE1N1GMLQR9JGUD2M4SA3ET2J2NVJT1HVA8HC8H1MRG,16ACBRPPEAA37M01TVQ9OGFDT2VH5N46LV1KJ6NCLKCSRDGIND1G,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
0TKDRN9S5NE1N1GMLQR9JGUD2M4SA3ET2J2NVJT1HVA8HC8H1MRG,16ACBRPPEAA37M01TVQ9OGFDT2VH5N46LV1KJ6NCLKCSRDGIND1G,1,1.55,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
42TFFNGMKQPP9A69JFEOVKGAIBQ56LAJ0T90CPTNKVR574A80GV0,2G6VMKOUUS5DPUSRTQA8JULEFNTFTL4BK2E5I1OEUVKTI027AQ80,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
42TFFNGMKQPP9A69JFEOVKGAIBQ56LAJ0T90CPTNKVR574A80GV0,2G6VMKOUUS5DPUSRTQA8JULEFNTFTL4BK2E5I1OEUVKTI027AQ80,1,14.18,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
42TFFNGMKQPP9A69JFEOVKGAIBQ56LAJ0T90CPTNKVR574A80GV0,2G6VMKOUUS5DPUSRTQA8JULEFNTFTL4BK2E5I1OEUVKTI027AQ80,1,-14.18,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
42TFFNGMKQPP9A69JFEOVKGAIBQ56LAJ0T90CPTNKVR574A80GV0,2G6VMKOUUS5DPUSRTQA8JULEFNTFTL4BK2E5I1OEUVKTI027AQ80,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
E96DJCRDCCH97NERRUAIOGDTT6B6N10565JS0NUFNBO94JM9US30,HD76K66PN5FRKQK640DDK0SKJI04A5FJ9A0PV1VSKHV49B0HNQV0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
E96DJCRDCCH97NERRUAIOGDTT6B6N10565JS0NUFNBO94JM9US30,HD76K66PN5FRKQK640DDK0SKJI04A5FJ9A0PV1VSKHV49B0HNQV0,1,1.55,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
07MGJDLH3PP0B4MIFHJSEKR49FIGHQ8TBDND3QMOQS4PABCVLJG0,9ONC8HHKQ7VF03G5UL172JU116VU7J6A8607FSMQH2DMPAT878FG,1,1.55,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
07MGJDLH3PP0B4MIFHJSEKR49FIGHQ8TBDND3QMOQS4PABCVLJG0,9ONC8HHKQ7VF03G5UL172JU116VU7J6A8607FSMQH2DMPAT878FG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
AQA5AO1IQCFM7OAF6T3JVN8SDP711H0E6D3IJKNIK8JNNQSP65U0,EJ6710MMTDHA04FUIMC08DLSNGP9EI3ET6OJPEOK8J4LG8PE3E8G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
AQA5AO1IQCFM7OAF6T3JVN8SDP711H0E6D3IJKNIK8JNNQSP65U0,EJ6710MMTDHA04FUIMC08DLSNGP9EI3ET6OJPEOK8J4LG8PE3E8G,1,-15.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
AQA5AO1IQCFM7OAF6T3JVN8SDP711H0E6D3IJKNIK8JNNQSP65U0,EJ6710MMTDHA04FUIMC08DLSNGP9EI3ET6OJPEOK8J4LG8PE3E8G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
AQA5AO1IQCFM7OAF6T3JVN8SDP711H0E6D3IJKNIK8JNNQSP65U0,EJ6710MMTDHA04FUIMC08DLSNGP9EI3ET6OJPEOK8J4LG8PE3E8G,1,15.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
JHJ55M1MSE670PNU9KKFS9P5LL9FSS4OJ8PBUB5LPGO2G8SSBUKG,BR4195KA5HIU8ATQ0UEQTL45EDJG0M4GG589OM4VF63CTKHIFVBG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
JHJ55M1MSE670PNU9KKFS9P5LL9FSS4OJ8PBUB5LPGO2G8SSBUKG,BR4195KA5HIU8ATQ0UEQTL45EDJG0M4GG589OM4VF63CTKHIFVBG,1,1.55,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
KNLH1BMQDN2MR73O9FNH111PVCSCD1QB6HGPG8HDEBB2SA11FD5G,PGKEBSSF332R6LEVHKOMEAIOIDKPTKRRLGQ426K2GIQB49BM6290,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
KNLH1BMQDN2MR73O9FNH111PVCSCD1QB6HGPG8HDEBB2SA11FD5G,PGKEBSSF332R6LEVHKOMEAIOIDKPTKRRLGQ426K2GIQB49BM6290,1,1.55,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
1UDSNVEK3NNHLV7EQ1A7CGUUBIF0DSEVPMTN9F6C1JLS8Q5BV2R0,96K78DHK2FLQMJKTBPQ655KSGOFVTTGR5UBNJ4OR36S8ENRQBK4G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
1UDSNVEK3NNHLV7EQ1A7CGUUBIF0DSEVPMTN9F6C1JLS8Q5BV2R0,96K78DHK2FLQMJKTBPQ655KSGOFVTTGR5UBNJ4OR36S8ENRQBK4G,1,13.5,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
1UDSNVEK3NNHLV7EQ1A7CGUUBIF0DSEVPMTN9F6C1JLS8Q5BV2R0,96K78DHK2FLQMJKTBPQ655KSGOFVTTGR5UBNJ4OR36S8ENRQBK4G,1,-13.5,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
1UDSNVEK3NNHLV7EQ1A7CGUUBIF0DSEVPMTN9F6C1JLS8Q5BV2R0,96K78DHK2FLQMJKTBPQ655KSGOFVTTGR5UBNJ4OR36S8ENRQBK4G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
KEBB2QCV158JDPQTI36PHHSEV6HFDITTIG2Q1AGKJ7EI73ECNONG,I0LCDKVTE3LMU77EBSQAMF7UDGKVN31CIQJK4GGVOKN5C0NB7JDG,1,1.55,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
KEBB2QCV158JDPQTI36PHHSEV6HFDITTIG2Q1AGKJ7EI73ECNONG,I0LCDKVTE3LMU77EBSQAMF7UDGKVN31CIQJK4GGVOKN5C0NB7JDG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
CI6TT2GTCC59TTRE8AHK6VFKU789IT6LEK8T7U0P454T47REFEEG,L8CKH1C291B0PM5MJVD925UHI2GQTVMS7MNTN5VHUV3FNJBQ5NDG,1,1.55,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
CI6TT2GTCC59TTRE8AHK6VFKU789IT6LEK8T7U0P454T47REFEEG,L8CKH1C291B0PM5MJVD925UHI2GQTVMS7MNTN5VHUV3FNJBQ5NDG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
TOHK1JQT13HB5KBQPRGUJGNU6NOEH46CU7MOTJ9N65F4JDBSFIBG,J5OAL4JL22O0OLR4I0B10F3NDH6QU1VDG782D94U4M46FTAF8I50,1,1.55,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
TOHK1JQT13HB5KBQPRGUJGNU6NOEH46CU7MOTJ9N65F4JDBSFIBG,J5OAL4JL22O0OLR4I0B10F3NDH6QU1VDG782D94U4M46FTAF8I50,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
T9HO0BOU8CRLAPFIEPKRKHO6V3N77CP4N9N07MDS22S6SFLO186G,0KF58D8R83EML6PI19U0CKH5S6D7SLG6148A3I8V2QA46F76IDI0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
T9HO0BOU8CRLAPFIEPKRKHO6V3N77CP4N9N07MDS22S6SFLO186G,0KF58D8R83EML6PI19U0CKH5S6D7SLG6148A3I8V2QA46F76IDI0,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
