ASIN,ProductName,OrderId,DigitalOrderItemId,DeclaredCountryCode,BaseCurrencyCode,FulfilledDate,IsFulfilled,Marketplace,OrderDate,OriginalQuantity,OurPrice,OurPriceCurrencyCode,OurPriceTax,OurPriceTaxCurrencyCode,SellerOfRecord,Publisher,ThirdPartyDisplayPrice,ThirdPartyDisplayCurrencyCode,ListPriceAmount,ListPriceCurrencyCode,ListPriceTaxAmount,ListPriceTaxCurrencyCode,GiftItem,OrderingCustomerNickname,GiftCustomerNickname,GiftMessage,GiftEmail,RecipientEmail,GiftRedemption,ItemMergedFromAnotherOrder,QuantityOrdered,ItemFulfilled,ShipFrom,ShipTo,IsOrderEligibleForPrimeBenefit,OfferingSKU,FulfillmentMobileNumber,RechargeAmount,RechargeAmountCurrencyCode,SubscriptionOrderInfoList,PreviouslyPaidDigitalOrderItemId,PreviouslyPaidOrderId,InstallmentOurPrice,InstallmentOurPricePlusTax,DigitalOrderItemAttributes,InstallmentOurPriceCurrencyCode,InstallmentOurPricePlusTaxCurrencyCode
B073VR96HJ,"Darkness of Dragons",D01-8846165-5824224,RP8TS4BGPM0GOF22MGT7RA1808G3O8OCLAFAS9L8SC2T2UR2OH40,US,USD,2024-01-07T07:32:00Z,Yes,www.audible.com,2024-01-07T07:32:00Z,1,17.04,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,17.04,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-5303593-5894666,CPN5C3O2MRB72JGBSI0FFNG3IJB2H7R95FRLO4M0DOBDIB8UQHMG,US,USD,2024-01-03T00:29:00Z,Yes,www.audible.com,2024-01-03T00:29:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0CL2N7VPG,"Hell on the Border",D01-4998940-8342627,K2ERFS8V0JFK02BUCI7LKJJ8EJUK1203FJ9CDR7BQJ9G98RS9250,US,USD,2023-12-13T19:22:00Z,Yes,www.audible.com,2023-12-13T19:22:00Z,1,17.49,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,17.49,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0CN7MKQ4N,"The Forsaken and the Dead",D01-8831384-6902631,UPIT3T78QJRMJ37EPFCG6PC2TCGMDBOL2G71MJCV1268EU9C4NN0,US,USD,2023-12-26T08:05:00Z,Yes,www.audible.com,2023-12-11T14:47:00Z,1,12.24,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,17.49,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-1932665-2278618,RDRBSR1PHC6JA3H35821M9K4VVE8B97KHJ0TCO7Q1SNJ1Q1RU4B0,US,USD,2023-12-03T00:36:00Z,Yes,www.audible.com,2023-12-03T00:35:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0CJDKKG87,"Follow the Angels, Follow the Doves",D01-2987691-9792258,L406PLKUPCE3I5CRGT9D4J9HM7R5I6S2PF5O2S4NMJTO7PLVBN70,US,USD,2023-11-20T07:51:00Z,Yes,www.audible.com,2023-11-20T07:51:00Z,1,17.49,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,17.49,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B08G9PRS1K,"Project Hail Mary",D01-6520483-6249827,1BSLP4L8TNOVHIQKF7QBSQ4A5SOR0BJLA7CJUABD6JFOMAI15DKG,US,USD,2023-11-12T05:50:00Z,Yes,www.audible.com,2023-11-12T05:50:00Z,1,26.05,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,26.05,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-5912355-5158628,V6KD18O8V8AE7PAL0S2P9E2U1M02PEC3F0PG7E4OT0FADLSNB5R0,US,USD,2023-11-03T00:49:00Z,Yes,www.audible.com,2023-11-03T00:49:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B082BHJMFF,"The Martian",D01-6702032-0966644,83CGG03CNE3LCFUUDJAO9E6IEHKR7JSCTKIMOOTPTEMKG843FHSG,US,USD,2023-10-16T05:50:00Z,Yes,www.audible.com,2023-10-16T05:50:00Z,1,30.4,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,30.4,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-6218612-9590669,3THVH1D0AS4HTUOS0ETSJIMB9FDQ78F1MP194KFR9KA8VU0N7NC0,US,USD,2023-10-03T00:54:00Z,Yes,www.audible.com,2023-10-03T00:54:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-8807577-2486623,NHAHI2NGSBRRUO53KVHGS9FK6E5SRPV0OQ7TTFDFMH4F79VKJGGG,US,USD,2023-09-03T01:22:00Z,Yes,www.audible.com,2023-09-03T01:22:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B002V8OCCQ,"The Maze Runner",D01-4093061-4429018,4LV5SLPA6EVTVL5G5159IM7K2VBGJ2VRU87IFJTB1H8KKUOG5H1G,US,USD,2023-08-06T17:45:00Z,Yes,www.audible.com,2023-08-06T17:45:00Z,1,19.8,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,19.8,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-8979548-1030608,9FHM3H49QDQGV9HJGS4IOBB0P104C3QOQE4N6DJDR7PI7BOLG3GG,US,USD,2023-08-03T01:00:00Z,Yes,www.audible.com,2023-08-03T01:00:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
0593457358,"From Strength to Strength",D01-6838175-9725009,M9BFSCIU5IPE3CA7A5TJ14DI1M7OTDIPG74BUJJP265KVET2QL00,US,USD,2023-07-08T02:11:00Z,Yes,www.audible.com,2023-07-08T02:11:00Z,1,16.49,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,16.49,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-0942065-4461046,T6SO1B087UR6S6PRPSCSQM02T1LTGI9A4OI8EB5ILS60JNRCOEAG,US,USD,2023-07-03T00:30:00Z,Yes,www.audible.com,2023-07-03T00:30:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-6265871-0832260,IU7UMQB3V5DS4IPSTMN939MIOUR4JFDGR5TIEVQI7N2O55LVUFGG,US,USD,2023-06-03T00:29:00Z,Yes,www.audible.com,2023-06-03T00:29:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
1474621341,"Wayfaring Stranger",D01-4139711-3472213,B52STVD11QJ1BCEF6V8ABEHB28HDBT087HG69IVOHGQQ2CFU5AU0,US,USD,2023-05-28T19:22:00Z,Yes,www.audible.com,2023-05-28T19:22:00Z,1,19.25,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,19.25,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B09J1LS5C1,"Miracle and Wonder",D01-0822210-6061008,4OCPPCABPNNS8LV1874OJG4T4MEVQFR05SLR59CIQH9H4J38IAAG,US,USD,2023-05-23T15:52:00Z,Yes,www.audible.com,2023-05-23T15:52:00Z,1,19.48,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,19.48,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-2757819-7011459,MV8OTJ5GKCE0ETJ9A01P8BT000AO1P8QQ89JAK6TOODL3J6TNTP0,US,USD,2023-05-03T01:17:00Z,Yes,www.audible.com,2023-05-03T01:17:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B017V4NOZ0,"Harry Potter and the Half-Blood Prince, Book 6",D01-0586676-5507455,NLNRJEO0TAQRDJRHG7POKOFM6F740PT3MU7FUV1P22UMK786SDEG,US,USD,2023-04-30T19:58:00Z,Yes,www.audible.com,2023-04-30T19:58:00Z,1,44.99,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,44.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-6225315-2032225,BMAIIFTPV9JBQ2AM5AU1E3U5CUN50MULB90VBQVKB08FUO5VMTH0,US,USD,2023-04-03T00:31:00Z,Yes,www.audible.com,2023-04-03T00:31:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-9460486-5693017,1LHAE0J52FEHMTCS6J8QIFSQ82PDECH70N41OUEOBI276QDRT8N0,US,USD,2023-03-03T01:04:00Z,Yes,www.audible.com,2023-03-03T01:04:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B01MU0E1QF,"Talons of Power",D01-6197251-2480239,UKVRPI7S89HPVNGAUOL5C77BEMU4NBIV6CFUS1FVOIED1TF6H81G,US,USD,2023-02-08T04:19:00Z,Yes,www.audible.com,2023-02-08T04:19:00Z,1,15.21,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,15.21,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-5970542-5779428,Q0FUC6JN2IT1QUU71N81FA1TQ8UHNSMRQE6AIHEVQB5MN2L7AM50,US,USD,2023-02-03T01:15:00Z,Yes,www.audible.com,2023-02-03T01:15:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B01BFQ8ZK4,"Escaping Peril",D01-8230399-6032243,EOK1384UN54S928NQMO304B93JB75TA4C51C98P6C0GSH3NAG16G,US,USD,2023-02-01T15:30:00Z,Yes,www.audible.com,2023-02-01T15:30:00Z,1,14.92,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.92,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B01MYZHYRS,"Winter Turning",D01-1022431-3581021,NPOE3NNDCMFJM5R7M5FBL68V0F29S878TVPEE6NUQMFEG62HQ77G,US,USD,2023-01-30T03:01:00Z,Yes,www.audible.com,2023-01-30T03:01:00Z,1,15.21,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,15.21,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B01L2THI52,"Moon Rising",D01-0648983-8656257,C3L0CGJTAG90D4F7LU681E7HP7KLQB6OKD75K75RPE70FSDQJTFG,US,USD,2023-01-28T22:42:00Z,Yes,www.audible.com,2023-01-28T22:42:00Z,1,14.92,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.92,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B009S8FXS4,"Heartburn",D01-4168691-7011421,EI4TMRHTKHOPB4KP671VBHMNLB5J6ASPSOUMUQG3Q5AMG7I5E7B0,US,USD,2023-01-17T14:45:00Z,Yes,www.audible.com,2023-01-17T14:45:00Z,1,16.49,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,16.49,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-9007305-8793864,PNCAUJS1R85UPSVM03SIDHRUGBJ3JFL3RHHSS51UDK8DC7790BOG,US,USD,2023-01-03T00:49:00Z,Yes,www.audible.com,2023-01-03T00:49:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B01HFMK4AQ,"Darkstalker",D01-6949319-6848238,S630S1KNUBEDECNBNKANE8GET5JKJQ7RQH4N5SB8TUQRUU11LVNG,US,USD,2022-12-26T23:58:00Z,Yes,www.audible.com,2022-12-26T23:58:00Z,1,19.59,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,19.59,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-1699420-2409825,FE8HKS939UF80UC6V1N5EL8VNROO7AB3EO5KO4KTTHFBJM7UMMU0,US,USD,2022-12-03T01:21:00Z,Yes,www.audible.com,2022-12-03T01:21:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B01L2UDREC,"The Brightest Night",D01-3641027-1219413,89SUN75KLVIR7Q3OECEN08BJ6UG2CC5EHNCLVQ1GB1RG4MVDA6RG,US,USD,2022-11-23T19:21:00Z,Yes,www.audible.com,2022-11-23T19:21:00Z,1,17.15,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,17.15,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-2006398-3485061,8Q5FLIKAIU8TGICJJT2OHE69DU55FS7NNO3C20L9VNPEI8QEKJB0,US,USD,2022-11-03T01:15:00Z,Yes,www.audible.com,2022-11-03T01:15:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B01HFMK9Z6,"The Dark Secret",D01-8153877-3491409,7NB3QABQTSD07LNP8BA47QESM2MNCMM6AJSQQPA7G2QQ675U9C6G,US,USD,2022-10-23T03:34:00Z,Yes,www.audible.com,2022-10-23T03:34:00Z,1,17.15,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,17.15,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-8125342-7965061,2DHC9FKLNP8L4O9GT0T7BVUG9G1AKNKFUNIBDDEDA4OFBHGJP9G0,US,USD,2022-10-03T00:42:00Z,Yes,www.audible.com,2022-10-03T00:42:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-2138183-0275406,Q8OT8IHL1VOF9VA01LDL125IRJINU9SDLBD2CK3R19K68GN4SPN0,US,USD,2022-09-03T01:07:00Z,Yes,www.audible.com,2022-09-03T01:06:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
